canonical_smiles	molecule_chembl_id	standard_type	standard_value	type	value
CC(=O)N1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1	CHEMBL3436359	IC50	11.4	IC50	11.4
CN1CCN(C(=O)c2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1	CHEMBL3436360	IC50	232.4	IC50	232.4
Cc1ccc(-c2csc(=N)n2CC(=O)N2CCN(c3ccccc3)CC2)cc1	CHEMBL2437291	Ki	2970.0	Ki	2.97
N=c1scc(-c2ccc(Cl)cc2)n1CC(=O)N1CCN(c2ccccc2)CC1	CHEMBL2437292	Ki	5820.0	Ki	5.82
N=c1scc(-c2ccccc2)n1CC(=O)N1CCN(c2ccccc2)CC1	CHEMBL2437293	Ki	4680.0	Ki	4.68
CC(=O)N1CCN(C(=O)Cn2c(-c3ccc(C)cc3)csc2=N)CC1	CHEMBL2437294	Ki	6090.0	Ki	6.09
CC(=O)N1CCN(C(=O)Cn2c(-c3ccc(Cl)cc3)csc2=N)CC1	CHEMBL2437295	Ki	8580.0	Ki	8.58
CC(=O)N1CCN(C(=O)Cn2c(-c3ccccc3)csc2=N)CC1	CHEMBL2437297	Ki	16770.0	Ki	16.77
Cc1ccc(-c2csc(=N)n2CC(=O)N2CCN(C)CC2)cc1	CHEMBL2437296	Ki	27400.0	Ki	27.4
CN1CCN(C(=O)Cn2c(-c3ccc(Cl)cc3)csc2=N)CC1	CHEMBL2437298	Ki	15650.0	Ki	15.65
CN1CCN(C(=O)Cn2c(-c3ccccc3)csc2=N)CC1	CHEMBL2437300	Ki	41580.0	Ki	41.58
Cc1ccc(-c2csc(=N)n2CC(=O)N2CCOCC2)cc1	CHEMBL2437299	Ki	22940.0	Ki	22.94
N=c1scc(-c2ccc(Cl)cc2)n1CC(=O)N1CCOCC1	CHEMBL2437302	Ki	6640.0	Ki	6.64
N=c1scc(-c2ccccc2)n1CC(=O)N1CCOCC1	CHEMBL2437301	Ki	55290.0	Ki	55.29
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1	CHEMBL1229592	IC50	0.66	IC50	0.66
C=CC(=O)Nc1cccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OC)cc4)nc32)c1	CHEMBL2437471	IC50	13.0	IC50	13.0
C=CC(=O)Nc1ccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OC)cc4)nc32)cc1	CHEMBL2437470	IC50	35020.0	IC50	35020.0
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1	CHEMBL2437469	IC50	1.07	IC50	1.07
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)cc1	CHEMBL2437468	IC50	272.0	IC50	272.0
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(C(N)=O)cc4)nc32)c1	CHEMBL2437467	IC50	3.97	IC50	3.97
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(NC(C)=O)cc4)nc32)c1	CHEMBL2437466	IC50	4.53	IC50	4.53
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N(CC)CC)cc4)nc32)c1	CHEMBL2437465	IC50	4.72	IC50	4.72
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCCC5)cc4)nc32)c1	CHEMBL2437464	IC50	4.96	IC50	4.96
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCCCC5)cc4)nc32)c1	CHEMBL2437463	IC50	5.12	IC50	5.12
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1	CHEMBL2437462	IC50	0.677	IC50	0.677
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)cc1	CHEMBL2437461	IC50	691.0	IC50	691.0
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)c1	CHEMBL2437460	IC50	2.86	IC50	2.86
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)cc1	CHEMBL2437459	IC50	3456.0	IC50	3456.0
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)c1	CHEMBL2437458	IC50	17.6	IC50	17.6
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)cc1	CHEMBL2437457	IC50	144.1	IC50	144.1
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1	CHEMBL2437488	IC50	4.94	IC50	4.94
CN(C)C/C=C/C(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1	CHEMBL2437486	IC50	39.7	IC50	39.7
COc1ccc(Nc2ncc3ncc(=O)n(-c4cccc(NC(=O)/C=C/CN(C)C)c4)c3n2)cc1	CHEMBL2437484	IC50	56157.0	IC50	56157.0
COc1ccc(Nc2ncc3ncc(=O)n(-c4ccc(NC(=O)/C=C/CN(C)C)cc4)c3n2)cc1	CHEMBL2437483	IC50	31.3	IC50	31.3
C=CC(=O)Oc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1	CHEMBL2437482	IC50	59.1	IC50	59.1
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)c1	CHEMBL2437479	IC50	5.6	IC50	5.6
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1	CHEMBL2437478	IC50	4802.0	IC50	4802.0
C=CC(=O)Nc1ccc(Nc2ncc3ncc(=O)n(-c4ccc(OC)cc4)c3n2)cc1	CHEMBL2437477	IC50	70240.0	IC50	70240.0
COc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N)cc4)nc32)cc1	CHEMBL2437475	IC50	6754.0	IC50	6754.0
COc1ccc(-n2c(=O)cnc3cnc(Nc4cccc(N)c4)nc32)cc1	CHEMBL2437474	IC50	3836.0	IC50	3836.0
COc1ccc(Nc2ncc3ncc(=O)n(-c4cccc(N)c4)c3n2)cc1	CHEMBL2437473	IC50	21280.0	IC50	21280.0
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1	CHEMBL1229592	IC50	3.82	IC50	3.82
C=CC(=O)Nc1cccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OC)cc4)nc32)c1	CHEMBL2437471	IC50	5.73	IC50	5.73
C=CC(=O)Nc1ccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OC)cc4)nc32)cc1	CHEMBL2437470	IC50	7167.0	IC50	7167.0
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1	CHEMBL2437469	IC50	2.56	IC50	2.56
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)cc1	CHEMBL2437468	IC50	496.0	IC50	496.0
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(C(N)=O)cc4)nc32)c1	CHEMBL2437467	IC50	11.8	IC50	11.8
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(NC(C)=O)cc4)nc32)c1	CHEMBL2437466	IC50	14.0	IC50	14.0
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N(CC)CC)cc4)nc32)c1	CHEMBL2437465	IC50	14.1	IC50	14.1
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCCC5)cc4)nc32)c1	CHEMBL2437464	IC50	13.0	IC50	13.0
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCCCC5)cc4)nc32)c1	CHEMBL2437463	IC50	14.8	IC50	14.8
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1	CHEMBL2437462	IC50	1.32	IC50	1.32
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)cc1	CHEMBL2437461	IC50	1510.0	IC50	1510.0
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)c1	CHEMBL2437460	IC50	7.26	IC50	7.26
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)cc1	CHEMBL2437459	IC50	8671.0	IC50	8671.0
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)c1	CHEMBL2437458	IC50	49.1	IC50	49.1
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)cc1	CHEMBL2437457	IC50	496.0	IC50	496.0
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1	CHEMBL2437488	IC50	11.1	IC50	11.1
CN(C)C/C=C/C(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1	CHEMBL2437486	IC50	110.0	IC50	110.0
COc1ccc(Nc2ncc3ncc(=O)n(-c4cccc(NC(=O)/C=C/CN(C)C)c4)c3n2)cc1	CHEMBL2437484	IC50	32847.0	IC50	32847.0
COc1ccc(Nc2ncc3ncc(=O)n(-c4ccc(NC(=O)/C=C/CN(C)C)cc4)c3n2)cc1	CHEMBL2437483	IC50	76.5	IC50	76.5
C=CC(=O)Oc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1	CHEMBL2437482	IC50	122.6	IC50	122.6
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)c1	CHEMBL2437479	IC50	14.8	IC50	14.8
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1	CHEMBL2437478	IC50	23747.0	IC50	23747.0
C=CC(=O)Nc1ccc(Nc2ncc3ncc(=O)n(-c4ccc(OC)cc4)c3n2)cc1	CHEMBL2437477	IC50	70620.0	IC50	70620.0
COc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N)cc4)nc32)cc1	CHEMBL2437475	IC50	8452.0	IC50	8452.0
COc1ccc(-n2c(=O)cnc3cnc(Nc4cccc(N)c4)nc32)cc1	CHEMBL2437474	IC50	8039.0	IC50	8039.0
COc1ccc(Nc2ncc3ncc(=O)n(-c4cccc(N)c4)c3n2)cc1	CHEMBL2437473	IC50	55920.0	IC50	55920.0
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1	CHEMBL1229592	IC50	2.16	IC50	2.16
C=CC(=O)Nc1cccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OC)cc4)nc32)c1	CHEMBL2437471	IC50	5.29	IC50	5.29
C=CC(=O)Nc1ccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OC)cc4)nc32)cc1	CHEMBL2437470	IC50	16338.0	IC50	16338.0
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1	CHEMBL2437469	IC50	3.82	IC50	3.82
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)cc1	CHEMBL2437468	IC50	395.0	IC50	395.0
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(C(N)=O)cc4)nc32)c1	CHEMBL2437467	IC50	12.1	IC50	12.1
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(NC(C)=O)cc4)nc32)c1	CHEMBL2437466	IC50	12.5	IC50	12.5
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N(CC)CC)cc4)nc32)c1	CHEMBL2437465	IC50	14.5	IC50	14.5
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCCC5)cc4)nc32)c1	CHEMBL2437464	IC50	15.3	IC50	15.3
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCCCC5)cc4)nc32)c1	CHEMBL2437463	IC50	15.7	IC50	15.7
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1	CHEMBL2437462	IC50	1.21	IC50	1.21
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)cc1	CHEMBL2437461	IC50	1100.0	IC50	1100.0
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)c1	CHEMBL2437460	IC50	6.95	IC50	6.95
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)cc1	CHEMBL2437459	IC50	5585.0	IC50	5585.0
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)c1	CHEMBL2437458	IC50	47.1	IC50	47.1
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)cc1	CHEMBL2437457	IC50	373.5	IC50	373.5
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1	CHEMBL2437488	IC50	12.8	IC50	12.8
CN(C)C/C=C/C(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1	CHEMBL2437486	IC50	115.0	IC50	115.0
COc1ccc(Nc2ncc3ncc(=O)n(-c4cccc(NC(=O)/C=C/CN(C)C)c4)c3n2)cc1	CHEMBL2437484	IC50	26283.0	IC50	26283.0
COc1ccc(Nc2ncc3ncc(=O)n(-c4ccc(NC(=O)/C=C/CN(C)C)cc4)c3n2)cc1	CHEMBL2437483	IC50	59.1	IC50	59.1
C=CC(=O)Oc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1	CHEMBL2437482	IC50	60.4	IC50	60.4
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)c1	CHEMBL2437479	IC50	13.8	IC50	13.8
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1	CHEMBL2437478	IC50	5129.0	IC50	5129.0
C=CC(=O)Nc1ccc(Nc2ncc3ncc(=O)n(-c4ccc(OC)cc4)c3n2)cc1	CHEMBL2437477	IC50	33885.0	IC50	33885.0
COc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N)cc4)nc32)cc1	CHEMBL2437475	IC50	25825.0	IC50	25825.0
COc1ccc(-n2c(=O)cnc3cnc(Nc4cccc(N)c4)nc32)cc1	CHEMBL2437474	IC50	18280.0	IC50	18280.0
COc1cc2c(Oc3ccc(NC(=O)c4cc(-c5ccc(C)cc5)ccn4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1	CHEMBL2435999	IC50	90.05	IC50	90.05
CCc1ccc2nc(Nc3cc(Cc4ccccc4)nc(N[C@H]4CC[C@H](O)CC4)n3)sc2c1	CHEMBL2441273	IC50	630.96	pIC50	6.2
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	CHEMBL939	IC50	10480.0	IC50	10.48
CN(C)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21	CHEMBL2441567	IC50	3610.0	IC50	3.61
CN(C)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21	CHEMBL2441565	IC50	4900.0	IC50	4.9
CN(C)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21	CHEMBL2441567	IC50	900.0	IC50	0.9
CN(C)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21	CHEMBL2441565	IC50	2200.0	IC50	2.2
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	CHEMBL939	IC50	4000.0	IC50	4.0
Fc1ccc(Nc2ncnc3cc4c(cc23)NCCO4)cc1Cl	CHEMBL2441568	IC50	1.29	IC50	1.29
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	CHEMBL939	IC50	1100.0	IC50	1.1
COc1cc(O)c2c(c1)CCN(c1cccc(C(=O)N3CCCCC3)c1)C2=O	CHEMBL2442333	IC50	1180.0	IC50	1.18
COc1cc2c(c(OC)c1)C(=O)N(c1cccc(C(=O)N3CCCCC3)c1)CC2	CHEMBL2442332	IC50	1230.0	IC50	1.23
COc1cc(O)c2c(=O)n(-c3cccc(C(=O)N4CCCCC4)c3)ccc2c1	CHEMBL2442329	IC50	1380.0	IC50	1.38
C#Cc1cccc(-n2ccc3cc(OC)cc(O)c3c2=O)c1	CHEMBL2442327	IC50	3060.0	IC50	3.06
COc1cc(OC)c2c(=O)n(-c3cccc(C(=O)N4CCCCC4)c3)ccc2c1	CHEMBL2442324	IC50	2120.0	IC50	2.12
COc1cc(OC)c2c(=O)n(-c3ccc(F)c(Cl)c3)ccc2c1	CHEMBL2442320	IC50	5490.0	IC50	5.49
C#Cc1cccc(-n2ccc3cc(OC)cc(OC)c3c2=O)c1	CHEMBL2442319	IC50	3510.0	IC50	3.51
C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1	CHEMBL3086102	IC50	3.0	IC50	3.0
C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1	CHEMBL3086102	IC50	10.0	IC50	10.0
C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1	CHEMBL3086102	IC50	9.2	IC50	9.2
C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(Cl)c4)nc32)C1	CHEMBL3086104	IC50	35.6	IC50	35.6
C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C(F)(F)F)c4)nc32)C1	CHEMBL3086103	IC50	55.5	IC50	55.5
C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(F)c4)nc32)C1	CHEMBL3086105	IC50	17.1	IC50	17.1
C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)C1	CHEMBL3086106	IC50	7.2	IC50	7.2
C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(CCN5CCN(C)CC5)cc4)nc32)C1	CHEMBL3087194	IC50	41.3	IC50	41.3
C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(C5CCN(C)CC5)cc4)nc32)C1	CHEMBL3087193	IC50	16.2	IC50	16.2
C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4cccc(N5CCN(C)CC5)c4)nc32)C1	CHEMBL3087195	IC50	97.9	IC50	97.9
C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)C1	CHEMBL3087196	IC50	29.1	IC50	29.1
C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccccc4)nc32)C1	CHEMBL3087197	IC50	235.4	IC50	235.4
C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1	CHEMBL3087198	IC50	15.2	IC50	15.2
C=CC(=O)N1CC[C@H](N2C(=O)N(C3CCCCC3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1	CHEMBL3087200	IC50	42.9	IC50	42.9
C=CC(=O)N1CC[C@H](N2C(=O)N(C3CCCC3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1	CHEMBL3087199	IC50	58.7	IC50	58.7
C=CC(=O)N1CC[C@H](N2C(=O)N(C(C)C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1	CHEMBL3087201	IC50	864.0	IC50	864.0
C=CC(=O)N1CC[C@H](N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1	CHEMBL3087202	IC50	525.0	IC50	525.0
C=CC(=O)N1CC[C@H](N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1	CHEMBL3087205	IC50	8.8	IC50	8.8
C=CC(=O)N1CC[C@@H](N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1	CHEMBL3087204	IC50	107.1	IC50	107.1
C=CC(=O)N1CCC[C@H](N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1	CHEMBL3087207	IC50	204.1	IC50	204.1
C=CC(=O)N1CCC[C@@H](N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1	CHEMBL3087206	IC50	40.3	IC50	40.3
C=CC(=O)N1CCC(N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)CC1	CHEMBL3087208	IC50	143.6	IC50	143.6
C=CC(=O)NC1CCC(N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)CC1	CHEMBL3087209	IC50	708.5	IC50	708.5
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	CHEMBL553	IC50	32.0	IC50	0.032
Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccncc1)c1ccc(Br)cc1	CHEMBL3088218	IC50	8190.0	IC50	8.19
Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccc(N)cc1)c1ccc(Br)cc1	CHEMBL3088219	IC50	430.0	IC50	0.43
Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccc(O)cc1)c1ccc(Br)cc1	CHEMBL3088220	IC50	210.0	IC50	0.21
Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccccc1N)c1ccc(Br)cc1	CHEMBL3088221	IC50	1890.0	IC50	1.89
Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccccc1O)c1ccc(Br)cc1	CHEMBL3088222	IC50	2580.0	IC50	2.58
Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccc(Cl)cc1)c1ccc(Br)cc1	CHEMBL3088223	IC50	12450.0	IC50	12.45
Cc1ccc(C(=O)N/N=C(/Cn2c([N+](=O)[O-])cnc2C)c2ccc(Br)cc2)cc1	CHEMBL3088224	IC50	6130.0	IC50	6.13
Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccccc1)c1ccc(Br)cc1	CHEMBL3088225	IC50	10020.0	IC50	10.02
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1	CHEMBL1173655	IC50	0.78	IC50	0.78
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	CHEMBL553	IC50	1024.0	IC50	1.024
COC(=O)/C=C/CNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1	CHEMBL3092305	IC50	265.0	IC50	0.265
C#CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1	CHEMBL3092304	IC50	374.0	IC50	0.374
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCN(CCO)CC1	CHEMBL3092303	IC50	4212.0	IC50	4.212
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(CCO)CC1	CHEMBL3092302	IC50	2937.0	IC50	2.937
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(N2CCCC2)CC1	CHEMBL3092301	IC50	1594.0	IC50	1.594
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC2(CC1)OCCO2	CHEMBL3092300	IC50	5187.0	IC50	5.187
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCCC(F)(F)C1	CHEMBL3092299	IC50	1891.0	IC50	1.891
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)(F)CC1	CHEMBL3092298	IC50	5311.0	IC50	5.311
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)CC1	CHEMBL3092297	IC50	1824.0	IC50	1.824
CN1CCN(C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)CC1	CHEMBL3092321	IC50	5578.0	IC50	5.578
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)(F)C1	CHEMBL3092320	IC50	3121.0	IC50	3.121
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CC(F)C1	CHEMBL3092319	IC50	2165.0	IC50	2.165
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CC(O)C1	CHEMBL3092318	IC50	1419.0	IC50	1.419
CN(C)CCCN(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1	CHEMBL3092317	IC50	5261.0	IC50	5.261
CCN(CC)CCN(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1	CHEMBL3092316	IC50	392.0	IC50	0.392
CN(C)CCN(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1	CHEMBL3092315	IC50	677.0	IC50	0.677
CCN(CC)CCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1	CHEMBL3092314	IC50	3058.0	IC50	3.058
